,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
527,45.25535,-91.60032,2015,181,Railroad,A,"[-91.62632, 45.23735, -91.57432, 45.27335]",2015-07-01
528,33.09021,-102.378996,2014,244,Railroad,B,"[-102.405, 33.07221, -102.353, 33.10821]",2014-09-02
529,36.103466999999995,-84.1596,2014,22,Railroad,B,"[-84.1856, 36.08547, -84.1336, 36.12147]",2014-01-23
530,29.347765999999996,-95.015602,2014,31,Railroad,B,"[-95.0416, 29.32977, -94.9896, 29.36577]",2014-02-01
531,41.46638889,-120.92416667,2014,184,Railroad,E,"[-120.95017, 41.44839, -120.89817, 41.48439]",2014-07-04
532,30.6377,-81.5593,2015,130,Railroad,B,"[-81.5853, 30.6197, -81.5333, 30.6557]",2015-05-11
533,38.14277778,-79.11305556,2015,85,Railroad,B,"[-79.13906, 38.12478, -79.08706, 38.16078]",2015-03-27
534,41.08658,-101.9379,2014,211,Railroad,B,"[-101.9639, 41.06858, -101.9119, 41.10458]",2014-07-31
535,39.43557972,-79.57970098,2015,129,Railroad,B,"[-79.6057, 39.41758, -79.5537, 39.45358]",2015-05-10
536,37.62149,-85.696007,2014,53,Railroad,C,"[-85.72201, 37.60349, -85.67001, 37.63949]",2014-02-23
537,45.91809,-86.41686999999999,2015,207,Railroad,C,"[-86.44287, 45.90009, -86.39087, 45.93609]",2015-07-27
538,48.59454288,-93.3743679,2015,122,Railroad,A,"[-93.40037, 48.57654, -93.34837, 48.61254]",2015-05-03
539,48.2461,-101.5018,2015,228,Railroad,C,"[-101.5278, 48.2281, -101.4758, 48.2641]",2015-08-17
540,39.3072,-77.7636,2014,301,Railroad,B,"[-77.7896, 39.2892, -77.7376, 39.3252]",2014-10-29
541,45.61111111,-122.02638889,2015,202,Railroad,A,"[-122.05239, 45.59311, -122.00039, 45.62911]",2015-07-22
542,36.8762,-89.0484,2015,268,Railroad,C,"[-89.0744, 36.8582, -89.0224, 36.8942]",2015-09-26
543,46.76646424,-92.25464604,2015,156,Railroad,B,"[-92.28065, 46.74846, -92.22865, 46.78446]",2015-06-06
544,43.557972,-70.341277,2014,128,Railroad,A,"[-70.36728, 43.53997, -70.31528, 43.57597]",2014-05-09
545,42.195924,-71.757637,2015,112,Railroad,A,"[-71.78364, 42.17792, -71.73164, 42.21392]",2015-04-23
546,43.497607,-70.438538,2014,128,Railroad,A,"[-70.46454, 43.47961, -70.41254, 43.51561]",2014-05-09
547,42.8958,-113.985,2014,190,Railroad,A,"[-114.011, 42.8778, -113.959, 42.9138]",2014-07-10
548,43.69888889,-105.35111111,2015,192,Railroad,D,"[-105.37711, 43.68089, -105.32511, 43.71689]",2015-07-12
549,43.6881,-96.5114,2015,125,Railroad,A,"[-96.5374, 43.6701, -96.4854, 43.7061]",2015-05-06
550,46.6859,-113.1967,2015,176,Railroad,A,"[-113.2227, 46.6679, -113.1707, 46.7039]",2015-06-26
551,32.8099085,-97.3020412,2015,257,Railroad,B,"[-97.32804, 32.79191, -97.27604, 32.82791]",2015-09-15
552,40.2717,-74.1883,2014,93,Railroad,A,"[-74.2143, 40.2537, -74.1623, 40.2897]",2014-04-04
553,33.37707895,-89.77086723,2014,312,Railroad,B,"[-89.79687, 33.35908, -89.74487, 33.39508]",2014-11-09
554,44.07032,-105.35547,2014,235,Railroad,B,"[-105.38147, 44.05232, -105.32947, 44.08832]",2014-08-24
555,42.8558,-113.8281,2014,183,Railroad,B,"[-113.8541, 42.8378, -113.8021, 42.8738]",2014-07-03
556,37.90138588,-81.20768968,2014,114,Railroad,B,"[-81.23369, 37.88339, -81.18169, 37.91939]",2014-04-25
557,33.890902000000004,-93.20959599999999,2015,229,Railroad,B,"[-93.2356, 33.8729, -93.1836, 33.9089]",2015-08-18
558,42.556702,-71.185536,2015,312,Railroad,A,"[-71.21154, 42.5387, -71.15954, 42.5747]",2015-11-09
559,41.47444444,-120.94611111,2014,185,Railroad,C,"[-120.97211, 41.45644, -120.92011, 41.49244]",2014-07-05
560,30.70017952,-88.41235607,2014,313,Railroad,B,"[-88.43836, 30.68218, -88.38636, 30.71818]",2014-11-10
561,33.50816548,-89.82175011,2014,334,Railroad,C,"[-89.84775, 33.49017, -89.79575, 33.52617]",2014-12-01
562,45.260290000000005,-87.99461,2015,92,Railroad,B,"[-88.02061, 45.24229, -87.96861, 45.27829]",2015-04-03
563,45.260709999999996,-91.60618000000001,2015,181,Railroad,A,"[-91.63218, 45.24271, -91.58018, 45.27871]",2015-07-01
564,46.60243,-91.94669,2015,162,Railroad,A,"[-91.97269, 46.58443, -91.92069, 46.62043]",2015-06-12
565,45.6819,-118.5461,2015,189,Railroad,C,"[-118.5721, 45.6639, -118.5201, 45.6999]",2015-07-09
566,46.7251,-113.6129,2014,211,Railroad,A,"[-113.6389, 46.7071, -113.5869, 46.7431]",2014-07-31
567,34.83333333,-79.5975,2014,220,Railroad,A,"[-79.6235, 34.81533, -79.5715, 34.85133]",2014-08-09
568,43.49915,-70.433295,2014,128,Railroad,A,"[-70.4593, 43.48115, -70.4073, 43.51715]",2014-05-09
569,36.1863,-77.2126,2014,101,Railroad,A,"[-77.2386, 36.1683, -77.1866, 36.2043]",2014-04-12
570,31.35208333,-82.17936111,2014,206,Railroad,A,"[-82.20536, 31.33408, -82.15336, 31.37008]",2014-07-26
571,36.041616999999995,-88.2121,2014,306,Railroad,B,"[-88.2381, 36.02362, -88.1861, 36.05962]",2014-11-03
572,40.7494,-115.9428,2014,289,Railroad,A,"[-115.9688, 40.7314, -115.9168, 40.7674]",2014-10-17
573,31.28323074,-88.92699979,2014,21,Railroad,D,"[-88.953, 31.26523, -88.901, 31.30123]",2014-01-22
574,37.72291339,-80.50652990000002,2014,132,Railroad,B,"[-80.53253, 37.70491, -80.48053, 37.74091]",2014-05-13
